id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,duration_sec,rating_diff,rating_avg,rating_avg_norm
13134,True,94,resign,black,5+8,improbablyhigh,1468,berreta,1484,e4 e5 Nf3 Nf6 Bc4 Nc6 Ng5 d5 exd5 Nxd5 Nc3 Qxg5 Nxd5 Bd6 Qf3 O-O d4 Nxd4 Bxg5 Nxf3+ gxf3 f6 Bh4 Kh8 O-O-O Bh3 Bg3 Bg2 Rhe1 Bxf3 h4 Bxd1 Rxd1 Rad8 f4 e4 Re1 c6 Ne3 b5 Be6 Bb4 c3 Bc5 Nf5 Rd6 b4 Bxb4 cxb4 Rxe6 h5 Rd8 h6 g6 Ng7 Red6 f5 Rd3 Bh4 g5 Ne6 Rc3+ Kb2 Rdd3 Rc1 Rxc1 Kxc1 gxh4 Kc2 h3 Nf4 h2 Nxd3 exd3+ Kxd3 h1=Q Kc2 Qe4+ Kb2 Qxf5 Ka1 Qe5+ Kb1 Qe1+ Kb2 Qxb4+ Ka1 c5 a3 Qxa3+ Kb1 b4 Kc2 b3+,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8,896.448999936,16,1476.0,0.41244527829893685
12871,True,66,resign,white,10+0,brujodeflandes,1499,improbablyhigh,1478,e4 c5 Nf3 Nc6 Bc4 g6 d4 cxd4 Nxd4 Bg7 Be3 a6 Qd2 d6 Nc3 Nf6 Bh6 Bxh6 Qxh6 Nxd4 Qg7 Rf8 O-O-O h5 Rxd4 b5 Bb3 Bb7 e5 dxe5 Rxd8+ Rxd8 f3 e4 fxe4 Bxe4 Nxe4 Nxe4 Qe5 Nf2 Rf1 Ng4 Qc7 f6 Re1 Ne5 a4 Rd7 Qc8+ Rd8 Qxa6 bxa4 Bxa4+ Kf7 Bb3+ Kg7 g3 Nf3 Re2 Nd2 Rxd2 f5 Rxd8 Rxd8 Qe6 Ra8,B30,Sicilian Defense: Old Sicilian,4,828.266000128,21,1488.5,0.4202626641651032
8319,True,34,resign,black,5+5,kaspolsen2000,1407,improbablyhigh,1468,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 b6 Qd5 Rb8 Bf4 d6 e5 g6 Bb5+ Bd7 e6 fxe6 Bxd7+ Qxd7 Qg5 e5 Bg3 Bg7 O-O e4 Qd5 Bxb2 Re1 Nf6 Nd2 Nxd5,B32,Sicilian Defense: Open #3,7,461.544,61,1437.5,0.3883677298311445
10196,True,9,resign,white,5+5,kaspolsen2000,1392,improbablyhigh,1483,e4 c5 Nf3 g6 d4 cxd4 Qxd4 Bg7 Qxg7,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5,52.809000192,91,1437.5,0.3883677298311445
18732,False,40,resign,white,180+5,bu11d0zer,1366,improbablyhigh,1483,e4 c5 Nf3 g6 d4 Nc6 dxc5 e5 Be3 Nf6 Nc3 Ng4 Qd3 Nxe3 Qxe3 Nb4 Bd3 f5 Nxe5 g5 a3 f4 Qd4 Nxd3+ cxd3 Qc7 Qd5 Qxc5 Qf7+ Kd8 Qf6+ Kc7 Qxh8 Bd6 Nd5+ Qxd5 exd5 b5 Rc1+ Kb7,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5,1186.482000128,117,1424.5,0.3802376485303315
12547,False,55,resign,white,180+5,bu11d0zer,1366,improbablyhigh,1483,e4 c5 d4 cxd4 Qxd4 Nc6 Qe3 g6 Nf3 Bg7 Bc4 d6 Ng5 e6 Nc3 Nd4 Bb3 Qa5 Nxf7 Kxf7 Qf4+ Nf6 Qxd6 Rd8 Qf4 b5 e5 Qc7 Be3 b4 Bxd4 bxc3 Bxc3 h6 O-O g5 Qf5 Rb8 exf6 Rxb3 Qh7 Rxc3 Qxg7+ Ke8 Qg6+ Kd7 Rad1+ Kc6 bxc3 Kb7 Qxh6 g4 Rxd8 Qxd8 f7,B21,Sicilian Defense: Smith-Morra Gambit #2,3,2957.097999872,117,1424.5,0.3802376485303315
17184,True,23,resign,white,10+2,improbablyhigh,1474,thodskyrim,1365,e4 e6 e5 Nc6 d4 d6 Nf3 dxe5 Nxe5 Nxe5 dxe5 Qxd1+ Kxd1 b6 Bb5+ Bd7 Bxd7+ Kxd7 Nc3 Rd8 Bg5 Kc6+ Bxd8,C00,French Defense: Steinitz Attack,3,473.832999936,109,1419.5,0.3771106941838649
3969,True,88,resign,black,15+10,improbablyhigh,1485,jeffreytwhitney,1512,f4 d5 Nf3 e6 b3 Be7 Bb2 Nf6 Nc3 O-O e3 a6 Qe2 Bd7 O-O-O b5 e4 b4 e5 bxc3 dxc3 Ng4 c4 c6 h3 Nh6 cxd5 cxd5 Qd3 Nf5 h4 Ng3 Rh3 Nxf1 Rxf1 Bb5 c4 dxc4 Qxd8 Bxd8 bxc4 Bxc4 Rd1 Bxa2 Ba3 Re8 g4 Bd5 Ng5 h6 Nf3 Bxf3 Rxf3 Nc6 g5 Rc8 Rc3 Be7 Bxe7 Rxe7 gxh6 gxh6 Rd6 Rec7 f5 exf5 Rxh6 Nxe5 Rxc7 Rxc7+ Kd2 Rc6 Rh5 Nf3+ Ke3 Nxh4 Rxh4 Re6+ Kf4 Re4+ Kg5 Rxh4 Kxh4 a5 Kg3 a4 Kf3 a3,A03,Bird Opening: Dutch Variation,2,1574.573999872,27,1498.5,0.4265165728580363
490,False,43,outoftime,white,10+0,aboadbau,1184,improbablyhigh,1485,e3 c5 Qh5 g6 Qxc5 d6 Qc3 Nf6 b4 Bg7 Bb2 O-O Qd4 e5 Qd3 Nc6 Nf3 Nxb4 Qc3 Nfd5 Qb3 Be6 c4 Nb6 Qxb4 Rc8 d3 d5 c5 Qe7 Bxe5 Bxe5 Nxe5 Qxc5 Qxc5 Rxc5 d4 Rc1+ Kd2 Rfc8 Kd3 Bf5+ e4,A00,Van't Kruijs Opening,1,836.608,301,1334.5,0.3239524702939337
12748,True,29,resign,black,15+10,improbablyhigh,1495,n4zgul,1565,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 Be3 Nf6 Nc3 a6 g3 e6 Bg2 Be7 O-O O-O Qf3 Nxd4 Bxd4 e5 Be3 Bg4 Qxg4 Nxg4 Nd5 Nxe3 fxe3,B54,Sicilian Defense #2,6,261.472,70,1530.0,0.4462163852407755
15880,False,29,resign,white,10+10,improbablyhigh,1495,dickysan1980,1257,e4 e5 f4 Qf6 d4 exd4 e5 Qb6 Nf3 f6 b3 fxe5 fxe5 d6 Bb2 Bg4 Be2 Bxf3 Bxf3 Nc6 e6 d5 Bxd5 Ba3 Bxc6+ bxc6 Bxd4 Qxd4 Qxd4,C30,King's Gambit Declined |  Norwalde Variation,4,448.299000064,238,1376.0,0.349906191369606
8116,False,52,mate,black,12+5,bu11d0zer,1366,improbablyhigh,1495,e4 c5 Nc3 g6 f4 Bg7 Bc4 Nc6 Nf3 Nf6 e5 Nh5 Ng5 O-O d3 e6 Be3 d5 Bb3 d4 g4 dxc3 gxh5 cxb2 Rb1 Qa5+ Ke2 Nd4+ Bxd4 cxd4 Rxb2 Qc3 Rb1 b6 hxg6 fxg6 Nxe6 Bxe6 Bxe6+ Kh8 Rb5 Rxf4 Rf1 Raf8 Rd5 Qc6 Rd6 Qc5 Kd2 Qxe5 Rc6 Qe3#,B23,Sicilian Defense: Closed Variation,3,1149.544999936,129,1430.5,0.38398999374609133
18451,True,57,resign,white,5+5,improbablyhigh,1476,geronimus74,1740,e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Qa4 Bd7 Nc3 e6 Be3 Nge7 O-O-O Ne5 Qb4 Nxf3 gxf3 b6 Nb5 Nc6 Nxd6+ Bxd6 Qxd6 Qe7 Qg3 O-O Rg1 g6 Qd6 Rad8 Bh6 Rfe8 Bb5 Qh4 Bg5 Qxf2 Bxd8 Rxd8 Bxc6 Qe3+ Kb1 Qxf3 Bxd7 Qxe4 Qc7 Rf8 Qxa7 Ra8 Rge1 Qf3 Qxb6 Qg2 Bc6 Ra5 Bxg2,B53,Sicilian Defense: Chekhover Variation,7,884.626000128,264,1608.0,0.49499687304565354
6931,True,57,resign,white,8+0,klassik_1,1399,improbablyhigh,1491,c4 c5 Nc3 Nc6 d3 g6 g3 Bg7 Bd2 Nf6 Bg2 e6 Bxc6 bxc6 Nf3 d5 b3 Ng4 Na4 Bxa1 Qxa1 d4 Nxc5 Qe7 Qxd4 e5 Nxe5 Nxe5 Bf4 f6 Bxe5 fxe5 Qe3 Rf8 Ne4 Bf5 Nd2 a5 a4 O-O-O Qb6 Qf6 Qxa5 Bxd3 exd3 Qxf2+ Kd1 Qf3+ Nxf3 Rxf3 Qxe5 Rdxd3+ Kc2 Rf2+ Kxd3 Rf3+ Ke4,A35,English Opening: Symmetrical Variation |  Two Knights Variation,4,743.736999936,92,1445.0,0.39305816135084426
7196,True,24,resign,black,7+8,k1a2r3t4a5l6,1464,improbablyhigh,1479,e4 c5 d4 cxd4 Qxd4 Nc6 Qe3 g6 a4 Bg7 Bc4 d6 Nf3 Nf6 c3 d5 exd5 Nxd5 Qe2 Bf5 Na3 O-O Bf4 Nxf4,B21,Sicilian Defense: Smith-Morra Gambit #2,3,375.535000064,15,1471.5,0.40963101938711693
14686,False,4,resign,white,5+8,hadikhan,1500,improbablyhigh,1479,e3 d6 Qf3 c6,A00,Van't Kruijs Opening,1,38.062000128,21,1489.5,0.4208880550343965
2599,False,66,resign,black,10+0,improbablyhigh,1479,drunkbastard,1810,e4 c5 d4 cxd4 Nf3 Nc6 Bf4 d6 e5 dxe5 Nxe5 Nxe5 Bxe5 Qa5+ Qd2 Qxe5+ Be2 a6 O-O Bd7 Na3 Nf6 f3 Qc5 b4 Qa7 Rad1 d3+ Rf2 dxe2 Re1 g6 c4 Bg7 c5 O-O Rfxe2 Be6 Qe3 b5 Qg5 Rfd8 Re5 Rd4 Nc2 Rc4 R1e2 Rd8 Kf2 a5 a3 axb4 axb4 Nd5 Qd2 Bxe5 Rxe5 Qa4 c6 Rxc6 Nd4 Rc4 Nxe6 fxe6 Rxe6 Rc2,B32,Sicilian Defense: Open #2,6,883.295000064,331,1644.5,0.5178236397748592
12581,False,66,resign,black,10+0,improbablyhigh,1479,drunkbastard,1810,e4 c5 Bc4 Nc6 Nf3 g6 d4 cxd4 Nxd4 Bg7 c3 d6 Nxc6 bxc6 O-O Nf6 Re1 O-O Bf4 Re8 Nd2 Qb6 Qb3 d5 exd5 Qxb3 axb3 cxd5 Bb5 Bd7 Bxd7 Nxd7 Ra5 e6 c4 dxc4 bxc4 Bxb2 c5 e5 c6 Nb6 Bxe5 Re6 Bxb2 Rxe1+ Nf1 Nc4 Rc5 Nxb2 c7 Rc8 g3 Re7 Rc2 Nd3 Rc3 Nb4 Rc4 Nd5 Ne3 Nxe3 fxe3 Rxe3 Kf2 Re7,B20,Sicilian Defense: Bowdler Attack,3,892.204999936,331,1644.5,0.5178236397748592
15466,True,99,resign,white,11+10,improbablyhigh,1462,otto3,1605,e4 e5 f4 d5 exd5 Qxd5 Nc3 Qc5 Qe2 Bd6 Nf3 Bg4 h3 Bh5 g4 Nf6 gxh5 Nxh5 Rg1 Nxf4 Qe3 Qxe3+ dxe3 Ng6 Bb5+ c6 Bc4 Nd7 e4 f6 Be3 Bb4 Bd2 b5 Be6 Bc5 Rg4 Ke7 Bf5 a5 O-O-O Rad8 h4 Ndf8 h5 b4 hxg6 hxg6 Bxg6 Nxg6 Rxg6 bxc3 Bxc3 Be3+ Nd2 Bxd2+ Bxd2 Kf7 Bxa5 Rxd1+ Kxd1 Kxg6 b4 Rh4 c4 Rxe4 b5 cxb5 cxb5 Rd4+ Kc2 Rd5 a4 Kf7 Kc3 Ke6 Kb4 g5 b6 Rd4+ Kb5 Rd5+ Ka6 Rd6 Kb5 Kd7 b7 Rd5+ Ka6 Rxa5+ Kxa5 Kc7 Ka6 Kb8 a5 g4 Kb6 g3 a6,C31,King's Gambit |  Falkbeer Countergambit Accepted,5,1612.096,143,1533.5,0.44840525328330205
18848,True,35,mate,white,5+15,improbablyhigh,1450,brunone,1432,e4 e6 Qe2 c5 Nf3 a6 d4 h6 d5 d6 Nc3 e5 b3 Nf6 Bb2 Bg4 O-O-O Nbd7 h3 Bh5 g4 Bg6 Rg1 Nb6 g5 hxg5 Nxg5 Nfd7 Qf3 Be7 Qg4 Bh5 Qf5 Bxd1 Qxf7#,C00,French Defense: Chigorin Variation,3,306.519000064,18,1441.0,0.39055659787367103
12406,True,54,resign,black,8+0,improbablyhigh,1437,voldemar15,1632,e4 e5 f4 exf4 Nf3 g5 h3 d6 d4 h5 g3 g4 Nh4 fxg3 Nf5 Bxf5 exf5 Qh4 Be3 Bh6 Qe2 Bxe3 hxg4 Qxh1 Qxe3+ Kd7 Qxg3 Nf6 Nd2 Re8+ Kf2 Nxg4+ Qxg4 hxg4 Bb5+ c6 Rxh1 cxb5 Rh7 Rf8 Kg3 Nc6 c3 Ne7 Kxg4 Rg8+ Kf4 Nd5+ Ke4 Nf6+ Kf3 Nxh7 Ne4 Rae8,C37,King's Gambit Accepted: King Knight's Gambit,6,520.078000128,195,1534.5,0.44903064415259536
11650,True,49,resign,black,12+7,improbablyhigh,1444,denden_gra,1642,e4 c5 Bc4 e6 Nf3 a6 d4 b5 Bb3 c4 Bxc4 bxc4 Nc3 Bb7 e5 Nh6 Bxh6 gxh6 O-O Rg8 Qe2 Nc6 Qxc4 Nb4 Rac1 Bxf3 g3 Rc8 Qb3 h5 a3 Nc6 d5 Na5 Qa4 h4 Qd4 hxg3 fxg3 Bc5 Qxc5 Rxc5 Rxf3 Qb6 b4 Rxc3+ Kg2 Rxf3 Kxf3,B20,Sicilian Defense: Bowdler Attack,3,643.524999936,198,1543.0,0.4543464665415885
18117,True,37,mate,white,10+0,airyneon,1795,deadofmort,1700,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Nc3 Nxc3 dxc3 Be7 Bd3 Bg4 h3 Bh5 Bf4 O-O O-O Nd7 Be2 Re8 Nd4 Bxe2 Qxe2 Bg5 Qg4 Bxf4 Qxf4 Nf6 Rae1 Qd7 Nf5 Nd5 Qg4 Nf6 Qxg7#,C42,Russian Game: Nimzowitsch Attack,9,305.870000128,95,1747.5,0.5822388993120701
35,True,81,resign,white,10+0,airyneon,1776,zagorpoch,1829,e4 e5 Nf3 Nc6 Bb5 d6 O-O Bd7 Nc3 Nf6 Re1 Nd4 Nxd4 exd4 Bxd7+ Qxd7 Nd5 Nxd5 exd5+ Be7 d3 O-O Qe2 Bf6 Bf4 Qb5 b3 Qxd5 Rad1 g6 Qg4 Be5 Bh6 Rfe8 Re2 Qe6 Qxe6 Rxe6 Rde1 f5 f4 Rae8 fxe5 dxe5 Bd2 a6 c3 dxc3 Bxc3 e4 dxe4 fxe4 Ba5 c6 Kf2 b5 Ke3 c5 Kf4 Rf8+ Ke3 g5 Kd2 Rfe8 Kc2 Re5 Bc3 R5e6 Bd2 b4 Bxg5 h5 Be3 Re5 Rf2 R5e6 Rf5 c4 bxc4 a5 Rxa5,C62,Ruy Lopez: Steinitz Defense,6,716.347000064,53,1802.5,0.616635397123202
18947,True,63,resign,white,10+2,guk_schutzbach,1813,airyneon,1792,e4 c5 Nf3 d6 c3 Nf6 d3 Nc6 Be2 e6 O-O Be7 h3 O-O Nbd2 d5 e5 Nd7 d4 cxd4 cxd4 f6 exf6 Nxf6 Nb3 Qc7 Bd3 Rd8 Re1 Nb4 Bb5 Nc2 Bf4 Bd6 Bxd6 Rxd6 Rc1 Qb6 Rxc2 Qxb5 Rc5 Qe8 Qc2 Rc6 Ne5 Rxc5 Nxc5 b6 Ncd3 Bb7 Nf4 Rc8 Qe2 Ne4 f3 Ng3 Qf2 Nf5 Ng4 Rc6 Nxd5 Nxd4 Qxd4,B50,Sicilian Defense: Delayed Alapin,5,668.447000064,21,1802.5,0.616635397123202
18516,True,52,resign,white,4+8,renatoeckel,1992,airyneon,1801,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 f3 Nc6 Be3 Bd7 Qd2 h6 O-O-O Be7 Kb1 Nxd4 Bxd4 b5 Bb3 b4 Ne2 a5 g4 a4 Bc4 d5 exd5 exd5 Bd3 b3 cxb3 axb3 a3 Bxa3 bxa3 Rxa3 Qb2 Qe7 Nc3 O-O Bxf6 gxf6 Nxd5 Qc5 Nxf6+ Kg7,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11,269.137999872,191,1896.5,0.6754221388367729
18805,True,52,resign,black,5+8,mrgoh,1858,airyneon,1779,e4 c5 f4 Nc6 Bc4 e6 Nf3 d6 Nc3 a6 O-O Nf6 e5 d5 exf6 dxc4 fxg7 Bxg7 Ne4 Nd4 Nxc5 Nxf3+ Qxf3 Bd4+ Kh1 Bxc5 d3 cxd3 cxd3 Rb8 a3 b5 b4 Bb6 Bb2 Bb7 Qg3 Rf8 Qh3 Rg8 Rg1 Bxg1 Rxg1 Rc8 Qxh7 Rxg2 Qh8+ Kd7 Qd4+ Ke8 Qh8+ Rg8+,B21,Sicilian Defense: McDonnell Attack,3,551.256999936,79,1818.5,0.626641651031895
17415,True,64,resign,black,25+25,airyneon,1784,abrigo,2085,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Bg5 Nbd7 Nf3 c6 O-O Qc7 Rc1 e5 d5 Nc5 Qc2 Bg4 b4 Na6 a3 Rac8 Be3 Bxf3 Bxf3 cxd5 Nxd5 Nxd5 exd5 Qe7 Rfe1 b6 Qa4 Nb8 g3 Rc7 Bg2 Rfc8 Bf1 Nd7 f4 f5 fxe5 Nxe5 Qb3 Nf3+ Kh1 Nxe1 Rxe1 Qe4+ Kg1 Re7 Bd3 Qf3 Bf1 Rce8 Bg2 Qg4 h3 Qxg3,E73,King's Indian Defense: Averbakh Variation |  Geller Defense,12,1196.172999936,301,1934.5,0.6991869918699187
5143,True,46,resign,black,10+0,airyneon,1797,pabcam,1931,d4 d5 c4 c6 Nf3 e6 Nc3 Bb4 Bg5 Bxc3+ bxc3 Qa5 Qd2 Nd7 e3 Ngf6 Bd3 Ne4 Bxe4 dxe4 Ne5 Nxe5 dxe5 O-O Be7 Re8 Bd6 f6 Qd4 fxe5 Bxe5 Re7 Qxe4 Rf7 O-O Rf5 Bd4 c5 Be5 Qa3 Rfd1 Qb2 Rd8+ Kf7 Rb1 Qxf2+,D11,Slav Defense: Modern Line,5,337.294000128,134,1864.0,0.6550969355847405
16349,True,43,resign,white,9+11,alia,2074,airyneon,1804,e4 c5 f4 Nc6 Nf3 d6 Bc4 e6 d3 Nf6 O-O Be7 f5 d5 exd5 exd5 Bb3 O-O Nc3 Na5 Ne5 Nxb3 axb3 Qc7 Ng4 Rd8 Bg5 Qc6 Ne5 Qc7 Qe2 Bd6 Bxf6 gxf6 Nxd5 Qb8 Nxf6+ Kf8 Nxh7+ Kg7 f6+ Kxh7 Qh5+,B21,Sicilian Defense: McDonnell Attack,3,823.213999872,270,1939.0,0.7020012507817386
1596,True,16,mate,black,8+0,sozyone,1887,airyneon,1777,c3 d5 b3 e5 Na3 Nf6 Nc2 Bc5 Bb2 Bxf2+ Kxf2 Ne4+ Ke3 Qg5+ Kd3 Nf2#,A00,Saragossa Opening,1,51.864,110,1832.0,0.6350844277673546
3968,True,69,resign,white,8+0,airyneon,1747,sozyone,1902,d4 c6 e4 b6 Nf3 Na6 Bc4 Nc7 O-O Bb7 Bxf7+ Kxf7 Ne5+ Ke8 Qh5+ g6 Nxg6 Nf6 Qh3 Bg7 Nxh8 Bxh8 Nc3 e6 Bg5 Qe7 e5 Ncd5 Nxd5 cxd5 exf6 Bxf6 Qh5+ Kd8 Bxf6 Qxf6 Qxh7 Kc7 Qd3 Rg8 g3 Rh8 f4 Qh6 Rf2 d6 Rc1 e5 dxe5 dxe5 Qc3+ Kb8 Qxe5+ Ka8 Re1 Qc6 Qxh8+ Bc8 Re8 Kb7 Rxc8 Qxc8 Qxc8+ Kxc8 Rd2 Kc7 Rxd5 Kc6 Re5,B12,Caro-Kann Defense,3,290.543000064,155,1824.5,0.6303939962476548
5348,True,79,resign,white,6+10,yura163,1424,elgallo114,1500,e4 Nc6 d4 Nb4 Bd2 Nf6 Bxb4 Nxe4 Bd3 Nxf2 Kxf2 a5 Bc3 b6 Nf3 Ba6 Re1 d5 Ng5 f6 Ne6 Qd6 Bf5 g6 Bh3 Bc8 Kg1 Bxe6 Rxe6 Qf4 Bd2 Qxd4+ Kh1 Qxb2 Nc3 d4 Nd5 Rd8 Nxf6+ Kf7 Qf1 Qxc2 Bc1 h6 Nh5+ Ke8 Qb5+ Kf7 Qf1+ Ke8 Ba3 Qf5 Rxe7+ Bxe7 Ng7+ Kf7 Nxf5 gxf5 Bxe7 Kxe7 Re1+ Kd7 Bxf5+ Kc6 Qf3+ Rd5 Bd7+ Kxd7 Qxd5+ Kc8 Qa8+ Kd7 Qxh8 d3 Qd4+ Kc8 Qd5 Kb8 Re8+,B00,King's Pawn Game: Nimzowitsch Defense,3,1022.898000128,76,1462.0,0.40368980612883054
4,True,47,mate,white,20+10,hassan1365416,1568,tabrizbest1,1561,e4 e5 Nf3 d5 exd5 Qxd5 Nc3 Qe6 a3 a6 h3 Bd7 Bd3 Bc6 O-O Nf6 Nxe5 Be7 Re1 Qd6 Bc4 Nbd7 Nxf7 Qc5 d3 Rf8 Be3 Qh5 Qxh5 Nxh5 Ng5 h6 Ne6 Nhf6 Nxc7+ Kd8 Nxa8 b5 Bb3 Bxa8 Be6 Nb8 Bg4 b4 axb4 Bxb4 Bb6#,C40,Elephant Gambit,4,770.081999872,7,1564.5,0.46779237023139464
11995,True,40,outoftime,black,20+10,hassan1365416,1576,mhnik,1687,e4 e5 Nf3 Nc6 Bc4 h6 d3 Nf6 h3 Bc5 a3 a6 Nc3 b5 Bd5 Bb7 Bxc6 Bxc6 O-O d6 b4 Bb6 Bb2 O-O Ne2 a5 d4 Bxe4 Nd2 Bb7 dxe5 dxe5 Bxe5 Qd5 Nf3 Qc4 Nfd4 Rad8 c3 axb4,C55,Italian Game: Anti-Fried Liver Defense,6,1916.147000064,111,1631.5,0.5096935584740463
15916,True,58,mate,black,20+10,hassan1365416,1582,xvid,1773,e4 b6 d4 Bb7 Nc3 g6 Nf3 Bg7 Bd3 d6 Bf4 Nd7 O-O Ngf6 Bg5 O-O Bxf6 Nxf6 h3 c5 d5 Bc8 Re1 Nd7 Rb1 Ne5 Nxe5 Bxe5 Ne2 f5 Ng3 f4 Nh1 Qe8 f3 Qf7 Nf2 h5 c3 Qf6 Be2 Qg5 Rf1 Qf6 Qa4 Bb7 Qc2 g5 Kh2 g4 fxg4 f3+ Kh1 fxg2+ Kxg2 Qf4 Nh1 Qh2#,B00,Owen Defense,2,1537.616,191,1677.5,0.5384615384615384
6145,True,106,outoftime,black,20+10,hassan1365416,1581,martinus1949,1667,e4 e5 Bc4 Nc6 Nf3 h6 a3 Nf6 Nc3 d6 d3 Bg4 h3 Bh5 O-O Nd4 Be3 Nxf3+ gxf3 Qd7 Kh2 c6 d4 exd4 Bxd4 b5 Bb3 c5 Bxf6 gxf6 Qe2 a6 a4 b4 Nd5 Qd8 Bc4 Be7 Bxa6 Bxf3 Qxf3 Rxa6 b3 Kd7 Qd3 Rc6 Qb5 Qb8 Qc4 Rg8 Nxf6+ Bxf6 Qxf7+ Be7 Rg1 Rf8 Qd5 Rxf2+ Kh1 Qf8 Rg3 Rf1+ Rxf1 Qxf1+ Kh2 Qf4 Qh5 Rc8 Qf3 Bg5 Kg2 Qd2+ Kf1 Qc1+ Ke2 Qxc2+ Kf1 Qc1+ Ke2 Qf4 e5 Qxe5+ Kd3 Qc3+ Ke4 Qxf3+ Rxf3 Re8+ Kd5 Re5+ Kc4 Kc6 Rd3 Re3 Rxe3 Bxe3 h4 d5+ Kd3 d4 h5 Bf4 Kc4 Bc7 Kd3 Kd5,C55,Italian Game: Anti-Fried Liver Defense,6,2304.313999872,86,1624.0,0.5050031269543465
12886,True,74,mate,black,20+10,hassan1365416,1590,jacekk,1697,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 h6 h3 Qf6 a3 Nd4 Nxd4 Bxd4 O-O c6 a4 Ne7 Nd2 Qg6 Kh2 d5 exd5 cxd5 Bb5+ Nc6 Bxc6+ bxc6 Nf3 Bb6 Nxe5 Bc7 Bf4 Qf5 Qf3 f6 g4 Qxf4+ Qxf4 Bxe5 Rfe1 O-O Qxe5 fxe5 Rxe5 Rxf2+ Kg3 Rxc2 Kh4 Ba6 Rf1 Bxd3 Rfe1 Be4 Re6 Kh7 Rf1 Bg6 Rf4 Re8 Rd6 Re4 Rf3 Rxa4 Rd7 Be8 Re7 Re4 Rb7 Rg2 Rxa7 Kg8 Raa3 g5#,C50,Italian Game: Giuoco Pianissimo,7,1968.017000192,107,1643.5,0.517198248905566
3721,True,49,resign,white,20+10,hassan1365416,1578,cashman,1569,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb3 Nxb3 axb3 Nxd5 d4 Be7 Nf3 e4 Nfd2 Nf4 O-O O-O Nxe4 Qd5 Qf3 Bf5 Nbc3 Bxe4 Nxe4 Ne6 Nf6+ Bxf6 Qxd5 Nxd4 Qc4 c6 Be3 Rad8 c3 Nf5 Bxa7 Nd6 Qb4 b5 Bc5 Be5 Rad1 Ne4 Bxf8,C57,Italian Game: Two Knights Defense |  Polerio Defense,10,1258.721999872,9,1573.5,0.4734208880550344
9519,True,40,resign,black,20+10,hassan1365416,1583,kaisaw,1820,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 a3 a6 h3 Bc5 Bd5 O-O Bxc6 dxc6 d3 Bd6 O-O c5 Bd2 Nh7 Ne2 f5 exf5 Bxf5 Ng3 Be6 c4 Qf6 Re1 Bxh3 gxh3 Qxf3 Qxf3 Rxf3 Kg2 Rxd3 Nf5 Rxd2,C55,Italian Game: Anti-Fried Liver Defense,6,496.237999872,237,1701.5,0.5534709193245778
8395,True,44,resign,black,20+10,hassan1365416,1601,helenohsb,1423,e4 e5 Nf3 Nf6 Nc3 Bb4 d3 d6 Bd2 Bxc3 Bxc3 Nc6 h3 Nd4 Nxd4 exd4 Bxd4 Be6 Be2 Qd7 a3 Qa4 Bxf6 gxf6 Bf3 O-O-O b3 Qe8 c4 Rg8 Rb1 f5 exf5 Bxf5+ Be4 Bxe4 dxe4 Qxe4+ Qe2 Qxb1+ Qd1 Rge8+ Kd2 Qg6,C42,Russian Game: Three Knights Game,5,468.372999936,178,1512.0,0.4349593495934959
3337,True,39,resign,white,20+10,hassan1365416,1599,badyraty,1484,e4 e5 Nf3 f6 a3 Nc6 Nc3 a6 Bc4 b5 Bd5 Bb7 Bxc6 Bxc6 d3 d5 exd5 Bxd5 O-O c6 Re1 Qb6 d4 O-O-O dxe5 Bxf3 Qxf3 Be7 Qg4+ Kb7 Qxg7 Nh6 Qxe7+ Qc7 Qxc7+ Kxc7 Bxh6 Rde8 exf6,C40,King's Pawn Game: Damiano Defense,4,433.196,115,1541.5,0.4534083802376485
